seg	lat	lon	eleGPX	ele	eleShift	wind	grade	dist	radius	course	pTarget	pRider	pBrake	vMax	vTarget	vEntry	vExit	segTime	cumTime	cumDist	calcPath	calcSteps
1065	38.099915	-5.566030	436.00	429.66	-6.34	-3.41	3.82	11.39	0	70	123	123	0	80.00	9.93	9.91	9.91	4.14	2.332	38.512	4	0
1066	38.099950	-5.565908	436.00	430.09	-5.91	-2.19	3.82	20.24	0	77	126	123	0	80.00	10.14	9.91	9.91	7.35	2.333	38.523	4	0
1067	38.099990	-5.565683	435.00	430.87	-4.13	-0.78	0.78	29.74	0	86	105	131	0	80.00	18.01	9.91	15.31	8.15	2.335	38.543	1	4
1068	38.100011	-5.565345	432.00	431.10	-0.90	-2.68	2.75	19.86	99	74	115	98	0	80.00	12.08	15.31	13.56	4.99	2.338	38.573	2	2
1069	38.100059	-5.565127	431.25	431.64	0.39	-4.42	9.23	15.62	66	64	160	140	0	80.00	6.05	13.56	6.05	6.54	2.339	38.593	24	5
1070	38.100121	-5.564968	431.00	433.08	2.08	-6.77	14.67	17.23	70	47	160	158	0	80.00	4.14	6.05	4.14	14.72	2.341	38.609	24	2
1071	38.100225	-5.564825	432.25	435.58	3.33	-8.04	14.67	17.87	58	37	160	160	0	80.00	4.30	4.14	4.30	14.96	2.345	38.626	14	1
1072	38.100353	-5.564705	434.25	438.17	3.92	-9.76	17.20	27.94	56	13	160	160	0	80.00	3.90	4.30	3.90	25.77	2.349	38.644	24	1
1073	38.100595	-5.564636	439.50	442.91	3.41	-9.74	18.74	24.92	99	347	160	160	0	80.00	3.56	3.90	3.56	25.19	2.356	38.672	24	1
1074	38.100810	-5.564699	446.50	447.50	1.00	-9.62	18.74	35.20	0	344	160	161	0	80.00	3.54	3.56	3.56	35.59	2.363	38.696	4	0
1075	38.101110	-5.564806	457.25	454.47	-2.78	-9.99	12.16	8.28	21	358	160	163	0	80.00	5.70	3.56	5.70	5.56	2.373	38.732	14	2
1076	38.101184	-5.564810	459.25	455.47	-3.78	-8.66	9.43	11.46	26	30	160	163	0	80.00	6.89	5.70	6.89	6.19	2.375	38.740	14	1
1077	38.101273	-5.564745	461.00	456.55	-4.45	-7.10	6.94	11.60	32	45	153	158	0	80.00	8.22	6.89	8.22	5.37	2.376	38.751	14	1
1078	38.101347	-5.564652	462.00	457.35	-4.65	-3.51	6.94	10.14	27	69	154	146	0	80.00	7.42	8.22	7.42	4.83	2.378	38.763	24	1
1079	38.101379	-5.564544	461.75	458.06	-3.69	-0.49	4.08	9.05	33	87	133	160	0	80.00	9.77	7.42	9.73	3.73	2.379	38.773	1	2
1080	38.101383	-5.564441	460.75	458.43	-2.32	1.70	1.11	7.83	28	100	119	148	0	34.51	14.41	9.73	11.77	2.56	2.380	38.782	1	2
1081	38.101371	-5.564353	459.25	458.51	-0.74	4.82	-1.48	8.51	35	119	106	132	0	25.67	16.21	11.77	13.45	2.40	2.381	38.790	1	2
1082	38.101334	-5.564268	456.75	458.39	1.64	6.08	-1.48	9.50	0	127	110	100	0	80.00	14.07	13.45	13.45	2.54	2.382	38.799	4	0
1083	38.101282	-5.564182	453.75	458.25	4.50	6.31	-1.48	10.74	0	129	110	106	0	33.19	13.67	13.45	13.45	2.87	2.382	38.808	4	0
1084	38.101221	-5.564087	451.50	458.09	6.59	5.35	-1.48	8.10	30	122	110	137	0	23.97	15.43	13.45	14.37	2.09	2.383	38.819	1	1
1085	38.101182	-5.564009	450.25	457.97	7.72	1.45	-1.48	10.73	32	98	53	66	0	24.63	19.78	14.37	15.46	2.57	2.384	38.827	1	1
1086	38.101168	-5.563888	449.75	457.81	8.06	-0.68	2.32	13.02	52	86	119	101	0	80.00	12.97	15.46	14.40	3.16	2.384	38.838	2	1
1087	38.101176	-5.563740	450.50	458.11	7.61	-3.28	2.32	75.79	0	71	109	104	0	80.00	13.08	14.40	13.08	20.52	2.385	38.851	24	1
1088	38.101400	-5.562924	456.50	459.87	3.37	-5.80	5.11	25.67	0	55	132	116	0	80.00	8.91	13.08	8.91	8.88	2.391	38.926	24	3
1089	38.101534	-5.562686	459.00	461.18	2.18	-7.10	5.11	20.97	0	45	132	123	0	80.00	9.48	8.91	8.91	8.47	2.393	38.952	4	0
1090	38.101668	-5.562518	462.25	462.25	0.00	-4.61	4.72	12.77	41	63	129	129	0	80.00	8.93	8.91	8.91	5.16	2.396	38.973	4	0
1091	38.101721	-5.562389	464.25	462.85	-1.40	-1.67	4.72	18.62	0	80	136	133	0	80.00	9.06	8.91	8.91	7.52	2.397	38.986	4	0
1092	38.101749	-5.562180	464.50	463.73	-0.77	-3.33	3.03	55.29	0	71	115	123	0	80.00	11.26	8.91	11.26	18.12	2.399	39.004	14	2
1093	38.101915	-5.561586	470.50	465.40	-5.10	-3.49	1.64	40.44	0	70	101	127	0	80.00	15.60	11.26	15.22	10.69	2.404	39.060	1	3
1094	38.102042	-5.561154	474.25	466.07	-8.18	-4.43	1.64	31.81	0	64	98	98	0	80.00	15.21	15.22	15.22	7.52	2.407	39.100	4	0
1095	38.102169	-5.560829	478.00	466.59	-11.41	0.34	1.64	9.74	21	92	117	130	0	80.00	14.21	15.22	15.22	2.30	2.409	39.132	4	0
1096	38.102166	-5.560718	477.50	466.75	-10.75	4.62	1.64	12.26	27	117	134	114	0	80.00	10.91	15.22	13.07	3.17	2.410	39.142	2	2
1097	38.102115	-5.560594	475.00	466.95	-8.05	7.81	1.64	12.36	0	141	135	115	0	80.00	8.17	13.07	9.34	4.12	2.411	39.154	2	3
1098	38.102028	-5.560506	471.25	467.15	-4.10	6.22	4.80	8.75	36	128	149	131	0	80.00	6.87	9.34	6.87	4.07	2.412	39.166	24	2
1099	38.101979	-5.560428	469.00	467.57	-1.43	3.96	6.91	12.64	36	113	157	167	0	80.00	6.50	6.87	6.87	6.62	2.413	39.175	4	0
1100	38.101934	-5.560296	467.50	468.44	0.94	0.94	11.06	7.09	20	95	160	151	0	80.00	4.90	6.87	4.90	4.90	2.415	39.188	24	2
1101	38.101928	-5.560216	467.25	469.22	1.97	-2.87	11.06	8.57	19	73	160	156	0	80.00	5.01	4.90	4.90	6.30	2.416	39.195	4	0
1102	38.101950	-5.560123	468.25	470.16	1.91	-6.94	14.49	10.83	24	46	160	158	0	80.00	4.21	4.90	4.21	9.22	2.418	39.203	24	1
1103	38.102017	-5.560035	470.75	471.72	0.97	-9.05	17.52	14.69	55	25	160	159	0	80.00	3.72	4.21	3.72	14.17	2.421	39.214	24	1
1104	38.102135	-5.559965	474.25	474.25	0.00	-9.53	13.99	16.35	0	18	160	161	0	80.00	4.80	3.72	4.80	12.40	2.425	39.229	14	1
1105	38.102274	-5.559909	478.00	476.52	-1.48	-8.23	10.52	12.88	38	35	160	162	0	80.00	6.05	4.80	6.05	7.86	2.428	39.245	14	1
1106	38.102369	-5.559826	480.00	477.86	-2.14	-5.81	8.04	10.92	36	54	160	164	0	80.00	7.11	6.05	7.11	5.72	2.430	39.258	14	1
1107	38.102426	-5.559725	480.50	478.74	-1.76	-3.49	6.03	16.88	0	70	145	149	0	80.00	7.90	7.11	7.90	7.79	2.432	39.269	14	1
1108	38.102479	-5.559545	479.75	479.76	0.01	-3.85	4.55	17.03	0	67	129	138	0	80.00	9.05	7.90	9.05	6.90	2.434	39.286	14	1
1109	38.102538	-5.559366	479.00	480.53	1.53	-5.57	4.55	8.98	22	56	126	122	0	80.00	9.33	9.05	9.05	3.57	2.436	39.303	4	0
1110	38.102583	-5.559281	479.00	480.94	1.94	-9.32	1.74	14.29	34	21	97	121	0	80.00	18.99	9.05	13.33	4.46	2.437	39.312	1	3
1111	38.102703	-5.559222	481.50	481.19	-0.31	-9.77	1.74	53.08	0	12	97	121	0	80.00	19.75	13.33	18.39	11.67	2.438	39.326	1	4
1112	38.103170	-5.559092	492.25	482.11	-10.14	-7.55	2.07	13.38	23	41	100	85	0	80.00	15.31	18.39	17.68	2.73	2.441	39.379	2	1
1113	38.103261	-5.558992	493.50	482.39	-11.11	-1.90	2.07	12.24	23	79	112	95	0	80.00	13.96	17.68	16.76	2.58	2.442	39.393	2	1
1114	38.103282	-5.558855	492.25	482.64	-9.61	2.13	2.07	39.69	0	102	127	108	0	80.00	11.98	16.76	12.29	10.15	2.443	39.405	2	3
1115	38.103206	-5.558413	483.25	483.46	0.21	0.33	2.07	34.15	0	92	121	128	0	80.00	13.13	12.29	13.13	9.44	2.446	39.445	14	1
1116	38.103196	-5.558024	478.75	484.17	5.42	-3.38	2.07	20.04	58	70	106	100	0	80.00	13.87	13.13	13.13	5.50	2.448	39.479	4	0
1117	38.103257	-5.557809	478.75	484.59	5.84	-6.03	2.07	18.59	43	53	100	93	0	80.00	13.98	13.13	13.13	5.10	2.450	39.499	4	0
1118	38.103358	-5.557640	480.00	484.97	4.97	-9.34	2.07	20.81	68	21	100	125	0	80.00	17.66	13.13	15.56	5.13	2.451	39.517	1	2
1119	38.103533	-5.557555	483.00	485.40	2.40	-9.37	5.41	16.85	64	20	136	115	0	80.00	10.69	15.56	12.62	4.36	2.453	39.538	2	2
1120	38.103675	-5.557488	485.75	486.31	0.56	-6.53	5.41	12.76	26	49	136	115	0	80.00	8.96	12.62	9.97	4.14	2.454	39.555	2	3
1121	38.103750	-5.557378	487.00	487.00	0.00	-2.43	2.74	27.41	84	76	116	132	0	80.00	12.14	9.97	12.14	8.53	2.455	39.568	14	2
1122	38.103810	-5.557075	487.75	487.75	0.00	-1.94	1.28	19.49	0	79	104	131	0	80.00	16.84	12.14	14.62	5.15	2.457	39.595	1	2
1123	38.103844	-5.556857	488.00	488.00	0.00	0.62	3.99	23.13	0	94	135	115	0	80.00	9.69	14.62	10.47	6.88	2.459	39.615	2	3
1124	38.103831	-5.556594	487.75	488.92	1.17	-1.00	3.99	33.35	0	84	131	128	0	80.00	9.94	10.47	9.94	12.03	2.461	39.638	24	1
1125	38.103861	-5.556216	490.25	490.25	0.00	3.45	3.06	36.09	0	110	137	136	0	80.00	9.72	9.94	9.72	13.36	2.464	39.671	24	1
1126	38.103749	-5.555830	492.75	491.36	-1.39	4.19	3.06	37.60	0	115	139	138	0	80.00	9.33	9.72	9.33	14.49	2.468	39.707	24	1
1127	38.103607	-5.555441	494.00	492.51	-1.49	3.64	-0.65	8.85	0	111	110	137	0	80.00	16.26	9.33	12.22	2.89	2.472	39.745	1	2
1128	38.103578	-5.555347	494.75	492.45	-2.30	1.36	-0.65	26.12	0	98	93	116	0	80.00	19.54	12.22	16.26	6.47	2.473	39.754	1	3
1129	38.103546	-5.555052	496.25	492.28	-3.97	-0.52	-0.65	32.06	0	87	80	100	0	38.91	22.79	16.26	19.09	6.46	2.474	39.780	1	2
1130	38.103561	-5.554687	492.25	492.07	-0.18	3.39	-0.65	19.96	43	110	108	92	0	28.52	16.57	19.09	17.92	3.89	2.476	39.812	2	1
1131	38.103500	-5.554473	492.25	491.94	-0.31	7.73	-0.65	25.14	0	141	122	104	0	29.55	10.61	17.92	12.55	6.12	2.477	39.832	2	4
1132	38.103325	-5.554291	497.50	491.78	-5.72	4.17	-4.51	11.98	22	115	-16	60	0	20.42	20.42	12.55	15.67	3.04	2.479	39.857	1	2
1133	38.103280	-5.554167	498.25	491.24	-7.01	-2.08	-4.51	31.51	85	78	-83	60	0	40.30	40.30	15.67	24.28	5.63	2.480	39.869	1	5
1134	38.103339	-5.553816	491.50	489.82	-1.68	-0.89	-1.87	13.74	58	85	11	5	0	33.16	25.00	24.28	24.28	2.04	2.481	39.901	4	0
1135	38.103350	-5.553660	489.00	489.57	0.57	2.63	-1.87	23.19	0	105	50	0	0	80.00	18.28	24.28	22.05	3.63	2.482	39.914	20	2
1136	38.103295	-5.553405	488.50	489.13	0.63	2.58	0.57	38.23	0	105	118	54	0	34.29	14.82	22.05	16.25	7.53	2.483	39.937	2	5
1137	38.103206	-5.552984	492.00	489.35	-2.65	-0.50	0.57	15.55	32	87	104	131	0	24.60	18.51	16.25	17.31	3.33	2.485	39.976	1	1
1138	38.103213	-5.552807	491.75	489.44	-2.31	-6.57	0.57	17.23	44	49	84	105	0	28.97	23.93	17.31	18.39	3.42	2.486	39.991	1	1
1139	38.103315	-5.552659	486.75	489.54	2.79	-7.26	0.57	22.46	91	43	84	105	0	35.44	24.15	18.39	19.64	4.23	2.487	40.008	1	1
1140	38.103462	-5.552483	481.25	489.67	8.42	-3.11	-2.21	11.08	39	72	-56	60	0	27.11	27.11	19.64	21.21	1.95	2.488	40.031	1	2
1141	38.103493	-5.552363	481.50	489.42	7.92	-2.37	-2.21	12.19	43	76	-28	60	0	28.58	28.58	21.21	22.59	2.00	2.489	40.042	1	1
1142	38.103519	-5.552228	482.50	489.15	6.65	2.37	-4.73	25.76	0	104	-17	60	0	28.31	28.31	22.59	25.22	3.86	2.489	40.054	1	2
1143	38.103464	-5.551943	488.25	487.93	-0.32	0.47	-4.73	9.41	19	93	-139	0	-777	18.80	18.80	25.22	18.80	1.66	2.490	40.080	35	2
1144	38.103460	-5.551836	490.00	487.49	-2.51	-6.98	-4.73	12.75	17	46	-194	0	-238	18.00	18.00	18.80	18.00	2.55	2.491	40.089	35	1
1145	38.103540	-5.551732	488.25	486.89	-1.36	-9.76	-4.73	17.31	80	13	-402	0	0	38.95	38.95	18.00	22.85	3.04	2.492	40.102	10	3
1146	38.103692	-5.551689	483.25	486.07	2.82	-9.23	-4.73	21.06	0	23	-413	0	0	41.71	41.71	22.85	27.23	3.02	2.492	40.119	10	3
1147	38.103867	-5.551597	478.75	485.07	6.32	-8.18	-4.73	26.09	0	35	-389	0	0	41.71	41.71	27.23	31.65	3.18	2.493	40.140	10	3
1148	38.104059	-5.551426	476.00	483.84	7.84	-6.69	-5.34	65.33	0	48	-406	0	-406	40.57	40.57	31.65	40.57	6.46	2.494	40.167	105	5
1149	38.104452	-5.550873	480.75	480.36	-0.39	-7.46	-7.31	16.25	63	42	-479	0	-2263	28.11	28.11	40.57	29.90	1.67	2.496	40.232	3	4
1150	38.104561	-5.550750	482.00	479.17	-2.83	-9.37	-10.66	12.15	24	20	-567	0	-1642	21.21	21.21	29.90	21.21	1.71	2.496	40.248	3	3
1151	38.104663	-5.550702	481.50	477.88	-3.62	-9.64	-19.39	16.07	35	345	-866	0	-1094	17.47	17.47	21.21	17.47	3.10	2.497	40.260	35	2
1152	38.104800	-5.550750	477.75	474.83	-2.92	-8.78	-19.39	40.45	0	331	-854	0	-854	17.47	17.47	17.47	17.47	8.33	2.498	40.276	5	0
1153	38.105114	-5.550967	466.25	467.13	0.88	-8.77	-19.39	24.89	0	331	-854	0	-854	17.47	17.47	17.47	17.47	5.13	2.500	40.317	5	0
1154	38.105307	-5.551101	460.25	461.85	1.60	-9.62	-9.98	11.60	45	344	-704	0	0	29.23	29.23	17.47	24.21	2.00	2.501	40.342	10	5
1155	38.105407	-5.551137	458.25	460.70	2.45	-9.99	-9.98	7.48	30	358	-593	0	-667	23.75	23.75	24.21	23.75	1.13	2.502	40.353	35	1
1156	38.105474	-5.551140	457.25	459.95	2.70	-9.75	-7.39	11.53	33	13	-451	0	-451	25.13	25.13	23.75	25.13	1.67	2.502	40.361	105	1
1157	38.105575	-5.551111	457.00	459.10	2.10	-8.28	-4.62	43.22	0	34	-380	0	0	41.82	41.82	25.13	32.43	5.40	2.503	40.372	10	5
1158	38.105897	-5.550835	457.75	457.11	-0.64	-6.89	-1.84	34.97	0	46	0	0	0	48.08	44.99	32.43	33.65	3.78	2.504	40.416	10	1
1159	38.106114	-5.550546	455.00	456.46	1.46	-5.76	-1.84	22.75	78	55	-50	0	0	35.27	35.27	33.65	34.15	2.38	2.505	40.451	10	1
1160	38.106232	-5.550334	453.00	456.05	3.05	-2.37	-1.84	13.10	38	76	-15	0	-1025	26.76	26.76	34.15	26.76	1.64	2.506	40.473	35	3
1161	38.106260	-5.550189	453.50	455.81	2.31	0.83	-1.84	16.11	71	95	30	0	0	36.75	21.30	26.76	25.83	2.22	2.506	40.486	20	1
1162	38.106248	-5.550006	456.00	455.51	-0.49	1.92	0.44	27.71	0	101	114	10	0	80.00	15.95	25.83	20.66	4.35	2.507	40.502	2	4
1163	38.106200	-5.549696	455.00	455.63	0.63	3.83	2.12	27.26	0	113	133	67	0	80.00	10.75	20.66	13.07	6.22	2.508	40.530	2	5
1164	38.106106	-5.549409	455.75	456.21	0.46	4.45	-1.30	13.72	0	116	103	129	0	53.53	16.23	13.07	14.78	3.51	2.510	40.557	1	2
1165	38.106051	-5.549269	456.50	456.03	-0.47	5.23	-3.43	28.43	0	122	63	79	0	42.99	18.79	14.78	17.17	6.33	2.511	40.571	1	2
1166	38.105917	-5.548993	456.50	455.05	-1.45	4.75	-5.90	22.47	0	118	0	60	0	40.52	25.99	17.17	20.98	4.20	2.513	40.600	1	3
1167	38.105821	-5.548768	455.00	453.73	-1.27	3.66	-5.90	20.96	0	111	0	60	0	40.52	29.92	20.98	23.92	3.33	2.514	40.622	1	2
1168	38.105752	-5.548546	453.00	452.50	-0.50	3.09	-8.54	20.55	0	108	-112	0	0	37.69	37.69	23.92	27.80	2.84	2.515	40.643	10	3
1169	38.105695	-5.548324	450.75	450.75	0.00	1.10	-11.58	20.26	96	96	-596	0	0	34.14	34.14	27.80	33.81	2.36	2.516	40.664	10	4
1170	38.105675	-5.548096	449.25	448.42	-0.83	-1.06	-9.23	21.00	0	84	-518	0	-518	36.92	36.92	33.81	36.92	2.11	2.516	40.684	105	2
1171	38.105695	-5.547859	446.00	446.49	0.49	-0.57	-9.23	19.41	0	87	-487	0	-487	36.92	36.92	36.92	36.92	1.89	2.517	40.705	5	0
1172	38.105705	-5.547639	443.25	444.71	1.46	2.17	-6.68	19.00	57	103	-115	0	-624	32.86	32.86	36.92	32.86	2.05	2.517	40.724	35	2
1173	38.105668	-5.547428	442.00	443.44	1.44	5.73	-2.85	41.86	0	125	80	0	0	43.56	16.68	32.86	24.50	5.33	2.518	40.743	20	5
1174	38.105452	-5.547037	442.25	442.25	0.00	7.53	-2.13	31.71	0	139	98	25	0	44.25	12.24	24.50	16.21	5.85	2.519	40.785	2	5
1175	38.105237	-5.546799	443.75	441.58	-2.17	7.19	-5.02	28.44	0	136	53	66	0	29.85	18.01	16.21	17.36	5.98	2.521	40.817	1	1
1176	38.105053	-5.546574	444.25	440.15	-4.10	4.50	-5.02	9.64	23	117	-24	60	0	21.08	21.08	17.36	18.82	1.91	2.523	40.845	1	2
1177	38.105014	-5.546476	444.00	439.67	-4.33	-0.22	-8.47	96.59	0	89	-383	0	-383	37.76	37.76	18.82	37.76	11.52	2.523	40.855	105	11
1178	38.105033	-5.545379	430.00	431.51	1.51	1.85	-6.75	19.86	64	101	-111	0	-497	34.83	34.83	37.76	34.83	2.04	2.526	40.951	35	1
1179	38.105000	-5.545157	428.50	430.17	1.67	5.64	-3.06	23.05	63	124	75	0	-2245	34.67	17.24	34.83	29.96	2.58	2.527	40.971	320	4
1180	38.104883	-5.544940	427.75	429.47	1.72	7.77	-3.06	23.86	93	141	86	0	0	42.04	13.20	29.96	23.33	3.25	2.528	40.994	20	4
1181	38.104716	-5.544769	427.75	428.74	0.99	8.90	0.51	21.71	67	153	129	42	0	35.70	8.20	23.33	12.49	4.63	2.529	41.018	2	7
1182	38.104542	-5.544656	429.75	428.85	-0.90	9.98	0.51	18.12	70	177	129	114	0	36.45	7.30	12.49	7.30	7.26	2.530	41.040	24	3
1183	38.104379	-5.544644	433.00	428.94	-4.06	10.00	0.51	14.32	0	181	129	129	0	34.81	7.29	7.30	7.30	7.06	2.532	41.058	4	0
1184	38.104250	-5.544647	435.50	429.01	-6.49	9.98	0.51	18.23	30	183	129	129	0	23.72	7.30	7.30	7.30	8.99	2.534	41.072	4	0
1185	38.104086	-5.544659	440.50	429.10	-11.40	5.13	0.51	11.24	15	121	129	160	0	17.05	12.23	7.30	11.14	4.15	2.536	41.091	1	3
1186	38.104034	-5.544549	441.75	429.16	-12.59	1.55	-2.45	12.17	19	99	-1	60	0	19.26	19.26	11.14	14.13	3.44	2.538	41.102	1	2
1187	38.104017	-5.544412	441.50	428.86	-12.64	-5.95	-2.45	10.26	19	53	-87	60	0	19.22	19.22	14.13	16.78	2.37	2.538	41.114	1	2
1188	38.104072	-5.544318	438.75	428.61	-10.14	-7.85	-8.43	17.89	0	38	-728	0	0	37.81	37.81	16.78	25.09	3.07	2.539	41.124	10	5
1189	38.104198	-5.544192	433.25	427.11	-6.14	-8.15	-10.60	26.97	0	35	-890	0	-890	35.32	35.32	25.09	35.32	3.19	2.540	41.142	105	6
1190	38.104395	-5.544015	429.50	424.27	-5.23	-7.25	-10.60	25.87	0	44	-878	0	-878	35.32	35.32	35.32	35.32	2.64	2.541	41.169	5	0
1191	38.104563	-5.543813	427.00	421.54	-5.46	-9.52	-12.87	36.81	0	18	-978	0	-1234	31.27	31.27	35.32	31.27	4.18	2.542	41.195	35	2
1192	38.104876	-5.543685	418.75	416.84	-1.91	-9.65	-11.02	20.94	0	15	-923	0	-923	34.82	34.82	31.27	34.82	2.22	2.543	41.232	105	2
1193	38.105057	-5.543623	413.75	414.55	0.80	-8.70	-11.02	14.88	49	29	-811	0	-1453	30.58	30.58	34.82	30.58	1.69	2.543	41.253	35	2
1194	38.105173	-5.543540	411.25	412.92	1.67	-6.50	-8.02	21.07	55	49	-591	0	-591	32.28	32.28	30.58	32.28	2.37	2.544	41.268	105	1
1195	38.105296	-5.543358	408.75	411.23	2.48	-3.67	-4.41	17.84	67	68	-212	0	0	35.72	35.72	32.28	34.02	1.94	2.545	41.289	10	2
1196	38.105355	-5.543169	408.75	410.44	1.69	-1.75	-3.05	50.80	0	80	-62	0	-223	29.88	29.88	34.02	29.88	6.09	2.545	41.307	35	2
1197	38.105435	-5.542599	412.00	408.89	-3.11	-5.81	-6.83	8.43	25	54	-347	0	-1678	21.93	21.93	29.88	22.28	1.17	2.547	41.357	3	3
1198	38.105479	-5.542521	411.50	408.32	-3.18	-7.45	-9.89	14.53	0	42	-832	0	0	36.16	36.16	22.28	28.74	2.05	2.547	41.366	10	4
1199	38.105576	-5.542411	408.50	406.89	-1.61	-7.87	-9.89	17.72	82	38	-712	0	-712	30.15	30.15	28.74	30.15	2.13	2.548	41.380	105	1
1200	38.105701	-5.542287	404.50	405.15	0.65	-4.42	-8.70	12.86	28	64	-467	0	-1279	23.08	23.08	30.15	23.08	1.82	2.548	41.398	35	2
1201	38.105752	-5.542156	402.75	404.03	1.28	0.06	-7.10	34.91	71	90	-242	0	0	36.82	36.82	23.08	30.10	4.70	2.549	41.411	10	5
1202	38.105750	-5.541759	401.00	401.56	0.56	2.23	-3.70	14.95	57	103	3	0	0	32.97	24.96	30.10	29.54	1.84	2.550	41.446	20	1
1203	38.105720	-5.541593	400.50	401.01	0.51	5.05	-3.70	27.26	0	120	56	0	0	42.74	19.75	29.54	26.03	3.55	2.551	41.461	20	3
1204	38.105596	-5.541325	400.00	400.00	0.00	6.13	-2.35	31.87	0	128	92	9	0	44.03	15.12	26.03	19.48	5.15	2.552	41.488	2	5
1205	38.105420	-5.541038	399.25	399.25	0.00	8.05	-1.12	22.33	80	144	116	99	0	39.07	10.63	19.48	14.14	4.86	2.553	41.520	2	4
1206	38.105258	-5.540887	399.00	399.00	0.00	9.38	0.96	23.31	0	160	132	116	0	80.00	7.47	14.14	7.47	8.86	2.554	41.542	24	4
1207	38.105061	-5.540795	400.00	399.22	-0.78	9.25	-1.85	12.00	0	158	102	119	0	32.15	9.40	7.47	9.40	4.89	2.557	41.566	14	2
1208	38.104961	-5.540743	401.75	399.00	-2.75	8.57	-1.85	9.20	27	149	102	119	0	22.75	10.32	9.40	10.32	3.31	2.558	41.578	14	1
1209	38.104890	-5.540689	403.50	398.83	-4.67	4.83	-5.51	10.13	19	119	-56	60	0	18.79	18.79	10.32	14.39	2.90	2.559	41.587	1	3
1210	38.104846	-5.540588	404.50	398.27	-6.23	-0.35	-5.51	34.72	69	88	-130	0	0	36.26	36.26	14.39	23.24	6.57	2.560	41.597	10	6
1211	38.104857	-5.540193	403.25	396.36	-6.89	-2.03	-5.51	18.57	43	78	-262	0	0	28.58	28.58	23.24	26.84	2.67	2.562	41.632	10	3
1212	38.104891	-5.539986	402.00	395.34	-6.66	-7.83	-5.51	20.88	55	39	-399	0	0	32.41	32.41	26.84	31.13	2.59	2.562	41.650	10	4
1213	38.105038	-5.539838	399.50	394.19	-5.31	-8.07	-5.51	27.96	0	36	-467	0	0	40.92	40.92	31.13	36.03	3.00	2.563	41.671	10	4
1214	38.105241	-5.539650	395.25	392.65	-2.60	-6.38	-5.51	26.47	93	50	-413	0	0	40.92	40.92	36.03	39.65	2.51	2.564	41.699	10	3
1215	38.105393	-5.539418	391.75	391.19	-0.56	-3.84	-5.51	21.70	69	67	-319	0	-785	36.14	36.14	39.65	36.14	2.14	2.565	41.726	35	1
1216	38.105468	-5.539190	390.00	390.00	0.00	-0.61	-4.38	61.75	0	86	0	0	0	42.06	38.49	36.14	36.87	6.05	2.565	41.747	10	1
1217	38.105502	-5.538488	386.25	387.30	1.05	1.91	-2.05	29.59	97	101	32	0	0	42.89	19.54	36.87	33.15	3.05	2.567	41.809	20	3
1218	38.105451	-5.538157	386.00	386.69	0.69	5.24	-3.99	32.87	0	122	50	0	0	36.14	19.93	33.15	28.42	3.87	2.568	41.839	20	3
1219	38.105296	-5.537838	387.25	385.38	-1.87	4.18	-6.66	14.90	46	115	-31	0	0	29.47	29.47	28.42	28.76	1.85	2.569	41.871	10	1
1220	38.105240	-5.537684	387.25	384.39	-2.86	-0.99	-6.66	24.65	62	84	-294	0	0	34.30	34.30	28.76	32.61	2.88	2.569	41.886	10	3
1221	38.105262	-5.537405	384.00	382.75	-1.25	-2.61	-8.60	22.16	0	75	-532	0	-611	31.79	31.79	32.61	31.79	2.51	2.570	41.911	35	1
1222	38.105314	-5.537162	380.50	380.85	0.35	0.10	-4.76	11.33	29	91	-150	0	-1245	23.50	23.50	31.79	23.50	1.55	2.571	41.933	35	3
1223	38.105313	-5.537033	379.50	380.31	0.81	4.93	-1.46	11.49	32	120	108	0	0	24.53	16.13	23.50	21.13	1.87	2.571	41.944	20	2
1224	38.105262	-5.536919	379.25	380.15	0.90	6.70	-1.46	26.83	0	132	110	39	0	30.89	12.97	21.13	15.12	5.59	2.572	41.956	2	4
1225	38.105100	-5.536692	379.50	379.75	0.25	5.08	-0.05	7.64	21	121	125	106	0	20.18	13.23	15.12	14.44	1.88	2.573	41.983	2	1
1226	38.105065	-5.536617	379.75	379.75	0.00	0.20	-2.21	11.32	27	91	1	60	0	22.62	22.62	14.44	16.40	2.62	2.574	41.990	1	2
1227	38.105063	-5.536488	379.50	379.50	0.00	-2.38	-6.15	28.50	0	76	-274	0	0	40.26	40.26	16.40	24.94	4.94	2.575	42.002	10	6
1228	38.105124	-5.536173	377.75	377.75	0.00	-3.29	-9.56	15.95	77	71	-569	0	-569	26.85	26.85	24.94	26.85	2.16	2.576	42.030	105	2
1229	38.105171	-5.536002	376.50	376.23	-0.27	-5.70	-9.56	8.80	20	55	-440	0	-1476	19.28	19.28	26.85	19.28	1.37	2.577	42.046	35	3
1230	38.105216	-5.535920	375.75	375.39	-0.36	-9.42	-12.63	17.11	42	20	-864	0	-864	28.01	28.01	19.28	28.01	2.52	2.577	42.055	105	5
1231	38.105360	-5.535855	373.25	373.25	0.00	-9.70	-14.53	43.47	0	14	-976	0	-1004	27.27	27.27	28.01	27.27	5.74	2.578	42.072	35	1
1232	38.105736	-5.535736	367.00	367.00	0.00	-8.79	-14.14	14.29	41	29	-957	0	-957	27.72	27.72	27.27	27.72	1.86	2.579	42.116	105	1
