lat	lon	ele	eleGPX	wind	grade	dist	cumDist	radius	course	powerTarget	powerRider	powerBrake	velTarget	velMax	velEntry	velExit	segTime	cumTime	calcPath	segment
37.812623	-4.928737	108.75	108.75	0.00	-0.57	87.23	12.412	0	0	75	55	0	21.88	80.00	23.86	21.88	14.02	0.717	34	166
37.812914	-4.929656	108.25	108.25	0.00	-4.94	40.52	12.453	0	0	0	26	0	42.17	45.84	21.88	28.04	5.78	0.719	1	167
37.812962	-4.930111	106.25	106.25	0.00	-2.45	40.75	12.494	0	0	0	0	0	27.13	80.00	28.04	27.93	5.24	0.720	30	168
37.812894	-4.930565	105.25	105.25	0.00	0.00	35.23	12.529	0	0	90	0	0	20.00	80.00	27.93	24.04	4.89	0.722	30	169
37.812758	-4.930926	105.25	105.00	0.00	4.98	80.49	12.609	0	0	135	107	0	8.46	80.00	24.04	8.46	26.30	0.729	34	170
37.812352	-4.931681	109.25	109.25	0.00	7.33	61.55	12.671	0	0	150	148	0	6.79	80.00	8.46	6.79	32.40	0.738	34	171
37.812013	-4.932231	113.75	113.75	0.00	7.48	26.83	12.698	0	0	150	150	0	6.67	80.00	6.79	6.67	14.47	0.742	34	172
37.811897	-4.932497	115.75	115.75	0.00	7.25	17.29	12.715	0	0	150	150	0	6.85	80.00	6.67	6.85	9.14	0.745	14	173
37.811857	-4.932686	117.00	117.00	0.00	9.85	117.32	12.832	0	0	150	149	0	5.22	80.00	6.85	5.22	80.75	0.767	34	174
37.811721	-4.933999	128.50	128.50	0.00	5.05	99.09	12.932	0	0	135	137	0	8.40	80.00	5.22	8.40	43.16	0.779	14	175
37.811626	-4.935115	133.50	133.50	0.00	6.81	36.41	12.968	0	0	150	147	0	7.22	80.00	8.40	7.22	18.01	0.784	34	176
37.811558	-4.935518	135.97	138.00	0.00	3.77	20.57	12.988	0	0	125	138	0	9.77	80.00	7.22	9.77	8.05	0.786	14	177
37.811504	-4.935741	136.75	140.00	0.00	0.25	36.81	13.025	0	0	94	113	0	19.01	80.00	9.77	15.82	9.94	0.789	1	178
37.811267	-4.936033	136.84	140.50	0.00	0.00	42.79	13.068	0	0	90	108	0	20.00	80.00	15.82	18.53	8.91	0.792	1	179
37.811043	-4.936428	136.84	140.00	0.00	-3.55	29.30	13.097	0	0	0	45	0	34.57	47.08	18.53	23.03	5.05	0.793	1	180
37.810894	-4.936702	135.80	139.00	0.00	-3.55	41.03	13.138	0	0	0	27	0	34.57	47.08	23.03	26.58	5.90	0.795	1	181
37.810792	-4.937149	134.35	135.00	0.00	-7.31	18.46	13.157	0	0	-244	0	0	43.65	43.65	26.58	30.31	2.33	0.795	10	182
37.810737	-4.937346	133.00	133.00	0.00	-9.95	20.19	13.177	0	0	-580	0	0	41.06	41.06	30.31	35.35	2.21	0.796	10	183
37.810677	-4.937561	131.00	131.00	0.00	-10.00	27.65	13.205	0	0	-585	0	0	41.02	41.02	35.35	40.57	2.62	0.797	10	184
37.810609	-4.937861	128.25	128.25	0.00	-7.72	35.73	13.240	0	0	-299	0	-284	43.26	43.26	40.57	43.26	3.06	0.797	105	185
