lat,lon,ele,eleGPX,wind,grade,dist,cumDist,radius,course,powerTarget,powerRider,powerBrake,velTarget,velMax,velEntry,velExit,segTime,cumTime,calcPath,segment
38.072309,-5.640071,555.50,555.50,0.79,-2.64,28.38,24.834,0,0,0,0,0,25.97,100.00,29.06,28.57,3.55,1.967,37,519
38.072502,-5.640283,554.75,554.75,1.54,0.00,23.45,24.857,0,0,86,0,0,16.82,100.00,28.57,25.15,3.15,1.968,37,520
38.072681,-5.640425,554.75,554.75,2.10,-1.38,18.15,24.876,0,0,46,0,0,18.53,100.00,25.15,23.57,2.69,1.968,37,521
38.072829,-5.640513,554.50,554.50,3.13,0.00,26.70,24.902,0,0,92,9,0,14.76,100.00,23.57,18.89,4.58,1.970,37,522
38.073065,-5.640572,554.50,554.50,3.94,0.00,12.11,24.914,0,0,95,76,0,13.81,100.00,18.89,17.56,2.39,1.970,37,523
38.073174,-5.640567,554.50,554.50,4.11,-1.07,70.00,24.984,0,0,80,72,0,15.99,100.00,17.56,15.99,15.39,1.975,384,524
38.073802,-5.640494,553.75,553.75,3.63,-2.90,17.24,25.002,0,0,18,40,0,19.79,100.00,15.99,17.29,3.72,1.976,17,525
38.073957,-5.640506,553.25,553.25,2.40,0.00,126.97,25.129,0,0,89,84,0,15.68,100.00,17.29,15.68,28.78,1.984,384,526
38.075023,-5.641031,553.25,552.50,2.33,2.39,282.18,25.411,0,0,113,110,0,10.53,100.00,15.68,10.53,94.44,2.010,384,527
38.077376,-5.642246,560.00,560.00,3.01,5.31,28.28,25.439,0,0,138,129,0,7.45,100.00,10.53,7.45,12.96,2.014,384,528
38.077624,-5.642318,561.50,561.50,3.69,8.65,20.30,25.459,0,0,150,146,0,5.43,100.00,7.45,5.43,13.15,2.017,384,529
38.077806,-5.642328,563.25,563.25,4.51,12.29,8.20,25.467,0,0,150,146,0,3.98,100.00,5.43,3.98,7.26,2.019,384,530
38.077877,-5.642305,564.25,564.25,4.89,14.23,10.65,25.478,0,0,150,149,0,3.48,100.00,3.98,3.48,10.99,2.022,384,531
38.077961,-5.642249,565.75,565.50,4.95,14.23,14.21,25.492,0,0,150,150,0,3.48,100.00,3.48,3.48,14.68,2.026,4,532
38.078045,-5.642129,567.75,567.75,4.52,13.40,5.65,25.498,0,0,150,150,0,3.70,100.00,3.48,3.70,5.54,2.028,1784,533
38.078066,-5.642071,568.50,568.50,4.52,15.02,6.73,25.505,0,0,150,148,0,3.35,100.00,3.70,3.35,7.24,2.030,384,534
38.078091,-5.642002,569.50,569.50,3.99,13.39,7.54,25.512,0,0,150,150,0,3.74,100.00,3.35,3.74,7.31,2.032,17,535
38.078106,-5.641919,570.50,570.50,4.06,10.80,5.46,25.518,0,0,150,150,0,4.49,100.00,3.74,4.48,4.53,2.033,17,536
38.078118,-5.641859,571.09,571.25,2.76,8.00,10.81,25.529,0,0,150,150,0,5.95,100.00,4.48,5.93,6.91,2.035,17,537
38.078107,-5.641737,571.95,572.25,2.26,8.00,22.59,25.551,0,0,150,150,0,6.03,100.00,5.93,6.03,13.52,2.039,17,538
38.078061,-5.641487,573.75,573.75,1.60,6.39,23.51,25.575,0,0,146,147,0,7.17,100.00,6.03,7.17,12.06,2.042,184,539
38.077984,-5.641238,575.25,575.25,0.32,3.14,15.92,25.591,0,0,114,134,0,10.14,100.00,7.17,10.14,6.28,2.044,184,540
38.077899,-5.641092,575.75,575.75,-0.90,5.62,29.60,25.620,0,0,137,129,0,7.89,100.00,10.14,7.89,13.06,2.048,384,541
38.077694,-5.640877,577.41,576.00,-0.52,5.62,59.54,25.680,0,0,137,137,0,7.87,100.00,7.89,7.89,27.17,2.055,4,542
38.077309,-5.640406,580.75,580.75,0.40,3.15,45.99,25.726,0,0,115,121,0,10.11,100.00,7.89,10.11,16.79,2.060,184,543
38.077069,-5.639979,582.20,583.75,0.60,5.18,25.47,25.751,0,0,134,126,0,8.04,100.00,10.11,8.04,11.01,2.063,384,544
38.076944,-5.639736,583.52,583.00,1.59,8.73,18.55,25.770,0,0,150,144,0,5.68,100.00,8.04,5.68,11.36,2.066,384,545
38.076883,-5.639540,585.13,583.00,3.81,12.12,16.59,25.786,0,0,150,148,0,4.09,100.00,5.68,4.09,14.41,2.070,384,546
38.076908,-5.639355,587.13,584.75,4.79,12.12,15.24,25.802,0,0,150,150,0,4.00,100.00,4.09,4.00,13.73,2.074,384,547
38.076983,-5.639211,588.96,587.50,5.00,12.38,22.58,25.824,0,0,150,150,0,3.91,100.00,4.00,3.91,20.82,2.080,384,548
38.077141,-5.639052,591.73,592.50,4.85,12.38,61.31,25.885,0,0,150,149,0,3.92,100.00,3.91,3.91,56.50,2.095,4,549
38.077461,-5.638489,599.27,600.50,4.05,11.13,15.65,25.901,0,0,150,150,0,4.38,100.00,3.91,4.38,12.97,2.099,17,550
38.077495,-5.638317,601.00,601.00,2.83,7.55,17.33,25.918,0,0,150,150,0,6.22,100.00,4.38,6.22,10.50,2.102,17,551
38.077480,-5.638121,602.30,603.50,-0.10,4.66,14.69,25.933,0,0,128,140,0,8.53,100.00,6.22,8.53,6.60,2.104,184,552
38.077393,-5.637995,602.99,604.50,-2.11,0.82,37.87,25.971,0,0,83,99,0,17.40,100.00,8.53,14.46,11.33,2.107,17,553
38.077084,-5.637812,603.30,604.75,-3.14,0.00,21.83,25.993,0,0,67,80,0,23.45,100.00,14.46,16.48,5.07,2.108,17,554
38.076891,-5.637764,603.30,604.00,-3.96,-0.64,27.11,26.020,0,0,22,40,0,25.00,100.00,16.48,17.98,5.66,2.110,17,555
38.076647,-5.637777,603.12,601.75,-2.35,0.00,15.68,26.036,0,0,70,84,0,22.32,100.00,17.98,18.77,3.07,2.111,17,556
38.076516,-5.637710,603.12,600.75,-0.49,1.54,57.18,26.093,0,0,96,77,0,13.76,100.00,18.77,14.45,12.60,2.114,37,557
38.076148,-5.637254,604.00,604.00,-1.47,2.44,30.69,26.123,0,0,102,82,0,11.60,100.00,14.45,11.66,8.56,2.116,37,558
38.075916,-5.637064,604.75,604.75,-1.21,5.23,35.30,26.159,0,0,132,122,0,8.14,100.00,11.66,8.14,14.62,2.121,384,559
38.075659,-5.636828,606.59,605.25,-0.34,5.23,20.99,26.180,0,0,133,134,0,8.11,100.00,8.14,8.14,9.28,2.123,4,560
38.075528,-5.636656,607.69,605.75,2.01,8.21,13.85,26.194,0,0,150,142,0,5.94,100.00,8.14,5.94,8.04,2.125,384,561
38.075493,-5.636505,608.82,607.00,2.95,11.33,13.19,26.207,0,0,150,146,0,4.41,100.00,5.94,4.41,10.58,2.128,384,562
38.075485,-5.636356,610.31,608.75,4.10,14.70,21.95,26.229,0,0,150,149,0,3.44,100.00,4.41,3.44,22.89,2.135,384,563
38.075536,-5.636117,613.50,613.50,4.15,14.58,21.50,26.250,0,0,150,149,0,3.46,100.00,3.44,3.44,22.49,2.141,4,564
38.075589,-5.635884,616.60,618.00,3.57,10.61,21.90,26.272,0,0,150,150,0,4.61,100.00,3.44,4.61,17.30,2.146,184,565
38.075608,-5.635637,618.91,622.75,2.27,10.61,13.86,26.286,0,0,150,150,0,4.73,100.00,4.61,4.73,10.57,2.149,184,566
38.075580,-5.635484,620.38,624.75,-0.28,7.09,8.45,26.294,0,0,150,150,0,7.02,100.00,4.73,6.78,4.93,2.150,17,567
38.075528,-5.635414,620.97,624.75,-2.62,3.09,9.48,26.304,0,0,106,127,0,10.24,100.00,6.78,9.42,4.10,2.151,17,568
38.075447,-5.635380,621.27,623.75,-2.63,1.37,56.68,26.361,0,0,87,104,0,14.91,100.00,9.42,14.73,16.07,2.156,17,569
38.074962,-5.635178,622.04,618.00,-1.07,3.86,16.97,26.378,0,0,118,94,0,9.36,100.00,14.73,11.38,4.72,2.157,37,570
38.074841,-5.635060,622.70,618.50,0.62,3.86,17.57,26.395,0,0,122,104,0,9.19,100.00,11.38,9.19,6.39,2.159,384,571
38.074755,-5.634892,623.37,620.25,2.71,5.94,30.21,26.425,0,0,143,137,0,7.17,100.00,9.19,7.17,14.83,2.163,384,572
38.074721,-5.634551,625.17,626.25,1.56,2.05,18.24,26.444,0,0,108,129,0,11.50,100.00,7.17,11.16,6.82,2.165,17,573
38.074660,-5.634358,625.54,629.00,-2.58,4.07,34.65,26.478,0,0,117,108,0,9.00,100.00,11.16,9.00,13.34,2.168,384,574
38.074365,-5.634230,626.95,626.25,-0.86,4.07,18.43,26.497,0,0,120,122,0,9.12,100.00,9.00,9.12,7.27,2.170,184,575
38.074238,-5.634095,627.70,626.75,0.53,4.75,26.13,26.523,0,0,130,126,0,8.37,100.00,9.12,8.37,11.17,2.174,384,576
38.074107,-5.633848,628.94,629.75,0.23,1.79,29.06,26.552,0,0,101,122,0,12.74,100.00,8.37,12.62,9.52,2.176,17,577
38.073948,-5.633585,629.46,632.25,-0.24,0.30,23.06,26.575,0,0,84,101,0,18.16,100.00,12.62,15.16,5.93,2.178,17,578
38.073807,-5.633392,629.53,633.25,-1.50,0.00,17.78,26.593,0,0,73,88,0,21.10,100.00,15.16,16.65,4.02,2.179,17,579
38.073672,-5.633283,629.53,632.25,-2.40,-0.06,32.54,26.625,0,0,70,83,0,22.85,100.00,16.65,18.68,6.61,2.181,17,580
38.073399,-5.633148,629.51,627.25,-0.47,3.73,13.12,26.638,0,0,118,42,0,9.48,100.00,18.68,14.78,2.88,2.182,37,581
38.073315,-5.633043,630.00,626.25,1.53,3.73,14.98,26.653,0,0,122,98,0,9.11,100.00,14.78,11.29,4.18,2.183,37,582
38.073264,-5.632885,630.56,626.50,3.59,7.05,16.09,26.669,0,0,150,134,0,6.40,100.00,11.29,6.40,7.74,2.185,384,583
38.073279,-5.632703,631.69,628.50,4.41,10.68,40.58,26.710,0,0,150,149,0,4.48,100.00,6.40,4.48,32.32,2.194,384,584
38.073414,-5.632276,636.00,636.00,4.55,9.51,55.01,26.765,0,0,150,150,0,4.91,100.00,4.48,4.91,40.46,2.205,184,585
38.073627,-5.631713,641.21,647.00,3.33,9.51,14.11,26.779,0,0,150,150,0,5.08,100.00,4.91,5.08,10.04,2.208,17,586
38.073631,-5.631553,642.55,649.00,1.29,5.98,11.55,26.791,0,0,142,149,0,7.44,100.00,5.08,7.44,6.10,2.210,184,587
38.073587,-5.631434,643.23,649.00,-0.66,2.80,14.30,26.805,0,0,108,130,0,10.86,100.00,7.44,10.50,5.56,2.211,17,588
38.073492,-5.631324,643.63,647.50,-2.20,0.82,75.43,26.880,0,0,82,99,0,17.45,100.00,10.50,16.72,18.97,2.216,17,589
38.072871,-5.630975,644.25,644.25,-1.12,0.00,14.87,26.895,0,0,75,90,0,20.57,100.00,16.72,17.60,3.12,2.217,17,590
38.072764,-5.630873,644.25,645.00,1.33,-1.74,12.26,26.908,0,0,25,40,0,20.40,100.00,17.60,18.16,2.47,2.218,17,591
38.072718,-5.630746,644.04,645.00,1.76,0.03,12.37,26.920,0,0,87,70,0,16.46,100.00,18.16,17.59,2.49,2.219,37,592
38.072681,-5.630613,644.04,643.75,3.27,0.03,15.27,26.935,0,0,93,75,0,14.56,100.00,17.59,16.42,3.24,2.220,37,593
38.072683,-5.630439,644.05,643.00,4.49,1.93,75.19,27.010,0,0,115,106,0,10.00,100.00,16.42,10.00,24.45,2.226,384,594
38.072958,-5.629656,645.50,645.50,4.92,4.37,28.60,27.039,0,0,133,126,0,7.48,100.00,10.00,7.48,13.26,2.230,384,595
38.073123,-5.629406,646.75,646.75,4.99,7.01,25.03,27.064,0,0,150,147,0,6.09,100.00,7.48,6.09,14.62,2.234,384,596
38.073304,-5.629237,648.50,648.50,4.92,7.41,23.82,27.088,0,0,150,149,0,5.87,100.00,6.09,5.87,14.62,2.238,384,597
38.073490,-5.629103,650.26,649.50,3.83,10.90,20.21,27.108,0,0,150,148,0,4.47,100.00,5.87,4.47,16.11,2.243,384,598
38.073671,-5.629103,652.45,651.75,3.21,8.87,48.78,27.157,0,0,150,150,0,5.40,100.00,4.47,5.40,32.76,2.252,184,599
38.074102,-5.629200,656.76,657.75,2.75,8.87,46.28,27.203,0,0,150,148,0,5.46,100.00,5.40,5.40,30.86,2.260,4,600
38.074500,-5.629350,660.85,662.00,3.49,6.73,14.09,27.217,0,0,149,150,0,6.62,100.00,5.40,6.62,7.99,2.262,184,601
38.074626,-5.629366,661.80,662.50,4.69,1.30,15.57,27.233,0,0,111,133,0,10.78,100.00,6.62,10.61,6.15,2.264,17,602
38.074758,-5.629306,662.00,662.25,4.99,0.00,58.80,27.292,0,0,100,107,0,12.67,100.00,10.61,12.67,17.13,2.269,184,603
38.075144,-5.628847,662.00,662.00,4.85,-2.35,21.29,27.313,0,0,62,74,0,17.82,100.00,12.67,15.08,5.48,2.270,17,604
38.075257,-5.628651,661.50,661.50,3.82,0.00,19.59,27.332,0,0,95,76,0,13.95,100.00,15.08,14.00,4.86,2.272,37,605
38.075287,-5.628431,661.50,661.25,2.12,1.05,47.68,27.380,0,0,100,95,0,13.28,100.00,14.00,13.28,12.84,2.275,384,606
38.075176,-5.627906,662.00,662.00,1.24,2.87,17.43,27.398,0,0,114,91,0,10.27,100.00,13.28,10.79,5.27,2.277,37,607
38.075108,-5.627727,662.50,662.50,-0.56,3.35,22.40,27.420,0,0,114,107,0,9.98,100.00,10.79,9.98,7.99,2.279,384,608
38.074962,-5.627551,663.25,663.25,-1.10,5.51,68.18,27.488,0,0,135,132,0,7.96,100.00,9.98,7.96,30.45,2.288,384,609
38.074474,-5.627081,667.00,667.00,0.80,4.72,37.12,27.525,0,0,130,131,0,8.35,100.00,7.96,8.35,16.02,2.292,184,610
38.074303,-5.626718,668.75,668.75,-0.22,6.18,20.26,27.545,0,0,143,139,0,7.53,100.00,8.35,7.53,9.61,2.295,384,611
38.074180,-5.626548,670.00,670.00,-0.60,4.54,55.11,27.601,0,0,126,128,0,8.66,100.00,7.53,8.66,23.03,2.301,184,612
38.073818,-5.626119,672.50,672.50,0.47,3.94,12.70,27.613,0,0,122,128,0,9.13,100.00,8.66,9.13,5.03,2.302,184,613
38.073753,-5.626000,673.00,673.00,2.60,4.79,16.35,27.630,0,0,133,125,0,7.90,100.00,9.13,7.90,7.29,2.304,384,614
38.073731,-5.625816,673.78,673.50,4.14,4.79,9.77,27.639,0,0,135,130,0,7.46,100.00,7.90,7.46,4.69,2.306,384,615
38.073755,-5.625709,674.25,674.25,4.93,0.06,10.12,27.650,0,0,101,121,0,12.66,100.00,7.46,10.65,3.93,2.307,17,616
38.073814,-5.625621,674.26,674.75,4.83,0.00,6.86,27.656,0,0,99,119,0,12.84,100.00,10.65,11.64,2.21,2.307,17,617
38.073870,-5.625588,674.26,674.50,4.13,-2.09,12.27,27.669,0,0,50,59,0,17.36,100.00,11.64,13.31,3.53,2.308,17,618
38.073980,-5.625574,674.00,674.00,3.85,-3.88,64.54,27.733,0,0,7,40,0,23.53,42.34,13.31,20.91,13.15,2.312,17,619
38.074561,-5.625569,671.50,671.50,4.21,-3.04,16.46,27.750,0,0,25,20,0,19.49,43.00,20.91,20.59,2.86,2.313,37,620
38.074708,-5.625545,671.00,671.00,4.86,-1.23,20.29,27.770,0,0,87,55,0,15.67,100.00,20.59,18.52,3.77,2.314,37,621
38.074872,-5.625443,670.75,670.75,4.95,-2.99,25.06,27.795,0,0,50,59,0,19.34,100.00,18.52,19.04,4.80,2.315,17,622
38.075064,-5.625293,670.00,670.00,4.49,-2.27,11.23,27.806,0,0,53,42,0,17.59,100.00,19.04,18.68,2.14,2.316,37,623
38.075105,-5.625176,669.75,669.50,3.37,-2.27,10.80,27.817,0,0,30,24,0,18.27,100.00,18.68,18.56,2.09,2.316,37,624
38.075109,-5.625053,669.50,669.50,2.43,0.00,8.76,27.826,0,0,89,71,0,15.65,100.00,18.56,17.98,1.73,2.317,37,625
38.075094,-5.624955,669.50,669.50,2.09,-3.17,23.66,27.849,0,0,1,40,0,25.00,42.90,17.98,20.35,4.43,2.318,17,626
38.075038,-5.624695,668.75,668.75,1.84,-3.56,32.30,27.882,0,0,0,40,0,28.30,42.59,20.35,23.32,5.31,2.320,17,627
38.074946,-5.624346,667.60,668.50,2.30,-3.56,34.18,27.916,0,0,0,40,0,26.63,42.59,23.32,25.04,5.08,2.321,17,628
38.074879,-5.623966,666.39,667.25,2.84,-6.19,22.43,27.938,0,0,0,0,0,38.14,40.45,25.04,27.52,3.07,2.322,17,629
38.074860,-5.623712,665.00,665.00,1.55,-3.75,13.35,27.952,0,0,0,0,0,30.49,100.00,27.52,27.80,1.74,2.322,17,630
38.074815,-5.623571,664.50,664.50,0.90,0.00,17.97,27.970,0,0,83,0,0,17.70,100.00,27.80,25.46,2.43,2.323,37,631
38.074735,-5.623393,664.50,664.50,-0.05,-2.02,34.45,28.004,0,0,8,0,0,25.00,100.00,25.46,25.19,4.90,2.324,37,632
38.074533,-5.623095,663.80,664.75,-0.30,-2.02,52.18,28.056,0,0,1,0,0,25.00,100.00,25.19,25.09,7.47,2.327,37,633
38.074210,-5.622663,662.75,662.75,1.55,-2.15,33.30,28.090,0,0,14,0,0,21.30,100.00,25.09,23.96,4.89,2.328,37,634
38.074098,-5.622311,662.04,661.00,1.76,-2.15,48.27,28.138,0,0,16,3,0,20.79,100.00,23.96,22.55,7.50,2.330,37,635
38.073954,-5.621792,661.00,662.25,3.74,-2.23,11.36,28.149,0,0,37,0,0,17.82,100.00,22.55,21.64,1.85,2.330,37,636
38.073969,-5.621664,660.75,661.00,4.34,-2.23,11.23,28.160,0,0,50,23,0,17.54,100.00,21.64,20.83,1.91,2.331,37,637
38.074004,-5.621544,660.50,661.00,4.99,-4.49,11.08,28.172,0,0,23,40,0,23.99,41.85,20.83,21.41,1.89,2.332,17,638
38.074077,-5.621458,660.00,660.00,4.77,-3.86,8.43,28.180,0,0,24,40,0,21.84,42.35,21.41,21.57,1.41,2.332,17,639
38.074147,-5.621421,659.67,659.00,4.27,-0.81,11.01,28.191,0,0,88,12,0,15.40,100.00,21.57,19.78,1.93,2.332,37,640
38.074245,-5.621402,659.59,659.25,2.68,-3.10,10.48,28.201,0,0,6,40,0,22.97,42.95,19.78,20.46,1.87,2.333,17,641
38.074335,-5.621438,659.26,659.50,2.05,-3.10,8.88,28.210,0,0,3,40,0,24.95,42.95,20.46,21.12,1.54,2.333,17,642
38.074407,-5.621482,658.98,659.50,0.88,-5.80,68.76,28.279,0,0,-63,14,0,40.77,40.77,21.12,31.27,9.24,2.336,17,643
38.074882,-5.621983,655.00,655.00,1.57,-2.13,13.18,28.292,0,0,15,0,0,21.19,100.00,31.27,30.37,1.54,2.336,37,644
38.074983,-5.622062,654.72,653.25,2.72,-1.70,14.98,28.307,0,0,40,0,0,18.04,100.00,30.37,28.72,1.83,2.337,37,645
38.075112,-5.622112,654.47,652.50,3.97,0.00,12.00,28.319,0,0,95,0,0,13.78,100.00,28.72,26.13,1.58,2.337,37,646
38.075220,-5.622106,654.47,652.50,4.78,3.20,9.41,28.329,0,0,125,0,0,8.45,100.00,26.13,22.30,1.41,2.338,37,647
38.075298,-5.622064,654.77,653.50,4.97,6.82,29.16,28.358,0,0,150,98,0,6.21,100.00,22.30,6.21,9.93,2.340,384,648
38.075516,-5.621880,656.75,656.75,4.91,5.95,19.90,28.378,0,0,144,145,0,6.60,100.00,6.21,6.60,10.91,2.344,184,649
38.075672,-5.621769,657.93,658.75,4.21,0.50,12.42,28.390,0,0,103,123,0,12.58,100.00,6.60,10.81,4.91,2.345,17,650
38.075783,-5.621751,657.99,659.25,2.18,0.00,10.71,28.401,0,0,88,106,0,15.97,100.00,10.81,12.70,3.26,2.346,17,651
38.075871,-5.621801,657.99,659.00,1.07,-1.78,55.83,28.457,0,0,21,40,0,21.06,100.00,12.70,17.82,12.93,2.349,17,652
38.076269,-5.622190,657.00,657.00,2.04,-4.28,29.76,28.486,0,0,0,40,0,31.70,42.02,17.82,22.41,5.29,2.351,17,653
38.076510,-5.622338,655.73,657.25,2.61,-2.22,52.12,28.539,0,0,21,14,0,19.27,100.00,22.41,20.94,8.70,2.353,37,654
38.076955,-5.622527,654.57,653.50,4.23,0.00,8.51,28.547,0,0,97,0,0,13.49,100.00,20.94,19.04,1.54,2.354,37,655
38.077031,-5.622514,654.57,653.00,4.58,4.94,13.20,28.560,0,0,137,54,0,7.23,100.00,19.04,12.00,3.17,2.355,37,656
38.077145,-5.622472,655.22,653.25,4.99,7.42,18.75,28.579,0,0,150,137,0,5.85,100.00,12.00,5.85,9.72,2.357,384,657
38.077282,-5.622348,656.61,655.50,5.00,7.42,12.01,28.591,0,0,150,150,0,5.84,100.00,5.85,5.85,7.39,2.359,4,658
38.077367,-5.622264,657.50,657.50,4.37,4.17,17.99,28.609,0,0,131,138,0,7.81,100.00,5.85,7.81,8.61,2.362,184,659
38.077526,-5.622225,658.25,658.25,3.59,0.00,26.49,28.636,0,0,94,113,0,14.22,100.00,7.81,13.08,8.64,2.364,17,660
38.077764,-5.622247,658.25,659.75,2.76,-0.04,33.00,28.669,0,0,90,109,0,15.36,100.00,13.08,15.23,8.30,2.366,17,661
38.078049,-5.622354,658.24,659.50,2.15,-1.72,21.12,28.690,0,0,33,40,0,18.88,100.00,15.23,16.31,4.81,2.368,17,662
38.078222,-5.622454,657.87,658.75,0.75,-0.89,20.57,28.710,0,0,58,69,0,20.24,100.00,16.31,17.49,4.37,2.369,17,663
38.078361,-5.622609,657.69,657.00,0.50,-0.11,32.41,28.743,0,0,81,98,0,18.82,100.00,17.49,18.54,6.46,2.371,17,664
38.078570,-5.622867,657.66,655.25,1.57,0.00,20.22,28.763,0,0,86,69,0,16.78,100.00,18.54,17.67,4.02,2.372,37,665
38.078725,-5.622988,657.66,655.50,3.25,0.00,32.18,28.795,0,0,92,74,0,14.62,100.00,17.67,15.47,7.03,2.374,37,666
38.079011,-5.623048,657.66,659.00,3.08,-1.46,96.71,28.892,0,0,54,62,0,17.40,100.00,15.47,17.40,20.65,2.380,184,667
38.079863,-5.623278,656.25,656.25,3.69,-5.56,18.58,28.910,0,0,0,40,0,32.24,40.97,17.40,21.12,3.46,2.381,17,668
38.080030,-5.623287,655.22,655.75,4.88,-5.56,12.92,28.923,0,0,0,40,0,27.95,40.97,21.12,22.50,2.13,2.381,17,669
38.080133,-5.623219,654.50,654.50,4.84,-1.84,11.10,28.934,0,0,74,0,0,16.83,100.00,22.50,20.95,1.84,2.382,37,670
38.080191,-5.623116,654.30,654.00,4.44,0.00,8.94,28.943,0,0,98,1,0,13.25,100.00,20.95,18.89,1.62,2.382,37,671
38.080222,-5.623022,654.30,653.75,3.39,0.82,12.03,28.955,0,0,103,55,0,12.69,100.00,18.89,16.83,2.45,2.383,37,672
38.080227,-5.622885,654.39,654.00,2.03,3.28,10.87,28.966,0,0,119,95,0,9.46,100.00,16.83,14.29,2.52,2.383,37,673
38.080200,-5.622766,654.75,654.75,1.79,6.65,7.53,28.974,0,0,148,119,0,7.01,100.00,14.29,10.80,2.18,2.384,37,674
38.080178,-5.622685,655.25,655.25,1.81,5.07,80.53,29.054,0,0,134,131,0,7.89,100.00,10.80,7.89,36.06,2.394,384,675
38.079945,-5.621817,659.33,660.00,3.40,5.07,13.19,29.067,0,0,136,133,0,7.49,100.00,7.89,7.49,6.32,2.396,384,676
38.079951,-5.621667,660.00,660.00,4.43,2.96,8.45,29.076,0,0,123,140,0,8.84,100.00,7.49,8.84,3.61,2.397,184,677
38.079980,-5.621578,660.25,660.25,4.97,0.00,11.81,29.088,0,0,100,120,0,12.69,100.00,8.84,11.35,4.15,2.398,17,678
38.080053,-5.621480,660.25,660.75,4.80,-0.14,12.99,29.101,0,0,99,119,0,13.24,100.00,11.35,12.71,3.87,2.399,17,679
38.080160,-5.621420,660.23,660.75,3.13,-4.71,11.78,29.112,0,0,0,40,0,30.05,41.67,12.71,16.19,2.92,2.400,17,680
38.080264,-5.621446,659.68,660.00,2.66,-7.90,19.77,29.132,0,0,-175,0,0,38.99,38.99,16.19,22.68,3.64,2.401,17,681
38.080433,-5.621515,658.12,658.75,1.37,-7.90,61.85,29.194,0,0,-282,0,0,38.99,38.99,22.68,34.46,7.68,2.403,17,682
38.080893,-5.621909,653.25,653.25,0.82,-9.90,38.06,29.232,0,0,-545,0,-518,37.21,37.21,34.46,37.21,3.73,2.404,185,683
38.081152,-5.622190,649.50,649.50,1.76,-8.46,34.12,29.266,0,0,-316,0,-300,38.50,38.50,37.21,38.50,3.21,2.405,185,684
38.081419,-5.622380,646.62,648.50,1.75,-10.25,42.82,29.309,0,0,-518,0,-632,36.39,36.39,38.50,36.39,4.23,2.406,25,685
38.081753,-5.622619,642.26,645.25,2.13,-8.76,29.45,29.339,0,0,-322,0,-306,38.23,38.23,36.39,38.23,2.81,2.407,185,686
38.081993,-5.622759,639.69,639.25,4.00,-6.22,12.92,29.351,0,0,0,0,0,34.09,40.43,38.23,37.84,1.22,2.407,37,687
38.082109,-5.622751,638.89,637.50,4.92,-6.22,9.46,29.361,0,0,0,0,0,30.79,40.43,37.84,37.33,0.91,2.408,37,688
38.082183,-5.622698,638.30,637.25,4.68,-2.32,10.87,29.372,0,0,57,0,0,17.71,100.00,37.33,35.47,1.08,2.408,37,689
38.082231,-5.622590,638.05,638.00,3.64,0.00,16.25,29.388,0,0,94,0,0,14.16,100.00,35.47,31.98,1.74,2.408,37,690
38.082248,-5.622406,638.05,638.25,2.75,0.28,8.57,29.397,0,0,95,0,0,14.58,100.00,31.98,30.30,0.99,2.409,37,691
38.082239,-5.622309,638.07,637.25,1.51,3.04,9.02,29.406,0,0,116,0,0,9.94,100.00,30.30,27.79,1.12,2.409,37,692
38.082208,-5.622214,638.34,637.25,0.01,6.05,101.89,29.508,0,0,142,118,0,7.58,100.00,27.79,7.58,36.95,2.419,384,693
38.081621,-5.621324,644.50,645.50,0.60,0.00,72.58,29.580,0,0,82,99,0,18.13,100.00,7.58,17.05,19.02,2.424,17,694
38.081264,-5.620631,644.50,644.50,1.45,-2.42,31.03,29.611,0,0,8,40,0,22.90,100.00,17.05,19.59,6.07,2.426,17,695
38.081154,-5.620306,643.75,643.75,1.45,-2.35,31.97,29.643,0,0,10,40,0,22.51,100.00,19.59,21.19,5.63,2.428,17,696
38.081041,-5.619971,643.00,643.00,0.89,-0.84,59.86,29.703,0,0,61,49,0,19.96,100.00,21.19,20.04,10.48,2.431,37,697
38.080773,-5.619379,642.50,642.25,-0.73,0.00,23.14,29.726,0,0,77,77,0,20.02,100.00,20.04,20.04,4.16,2.432,4,698
38.080617,-5.619204,642.50,642.50,-1.99,-1.66,34.13,29.760,0,0,0,40,0,27.39,100.00,20.04,22.40,5.78,2.433,17,699
38.080342,-5.619030,641.93,643.75,-0.03,-5.18,41.24,29.801,0,0,-56,17,0,41.29,41.29,22.40,28.69,5.75,2.435,17,700
38.080102,-5.618672,639.80,641.25,0.92,-1.96,29.90,29.831,0,0,15,0,0,22.09,100.00,28.69,27.32,3.85,2.436,37,701
38.079970,-5.618375,639.21,638.25,0.44,0.00,17.24,29.849,0,0,82,0,0,18.36,100.00,27.32,25.27,2.36,2.437,37,702
38.079881,-5.618214,639.21,638.00,-1.92,2.03,14.13,29.863,0,0,96,0,0,12.62,100.00,25.27,22.78,2.12,2.437,37,703
38.079768,-5.618140,639.50,639.25,-2.37,0.00,21.14,29.884,0,0,70,56,0,22.35,100.00,22.78,22.48,3.36,2.438,37,704
38.079591,-5.618051,639.50,641.50,-0.43,-0.62,11.64,29.896,0,0,63,50,0,21.93,100.00,22.48,22.30,1.87,2.439,37,705
38.079517,-5.617957,639.43,641.75,1.77,-4.13,13.49,29.909,0,0,0,40,0,31.88,42.14,22.30,23.78,2.10,2.439,17,706
38.079477,-5.617812,638.87,640.75,3.21,-6.09,14.94,29.924,0,0,0,30,0,36.35,40.53,23.78,25.80,2.16,2.440,17,707
